Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
637000000000000000000;20425000000000000;350000000000000000;24670000000000000000;4690000000000000000;11940000000000000000;4440000000000000000;401900000000000000;-1222600000000000000
705000000000000000000;37000000000000000;290000000000000000;19120000000000000000;3360000000000000000;8590000000000000000;3250000000000000000;401900000000000000;-1222400000000000000
1288000000000000000000;42917000000000000;170000000000000000;7620000000000000000;1380000000000000000;3220000000000000000;1390000000000000000;402000000000000000;-1222300000000000000
608000000000000000000;16483000000000000;390000000000000000;21910000000000000000;4930000000000000000;13070000000000000000;4990000000000000000;401800000000000000;-1222400000000000000
519000000000000000000;15770000000000000;510000000000000000;23780000000000000000;5840000000000000000;10830000000000000000;4940000000000000000;401700000000000000;-1222400000000000000
541000000000000000000;18077000000000000;470000000000000000;15540000000000000000;3080000000000000000;8460000000000000000;3010000000000000000;401700000000000000;-1222500000000000000
889000000000000000000;23517000000000000;130000000000000000;37190000000000000000;8030000000000000000;17540000000000000000;7640000000000000000;401800000000000000;-1222200000000000000
844000000000000000000;26149000000000000;190000000000000000;34040000000000000000;7310000000000000000;14210000000000000000;6830000000000000000;402000000000000000;-1222100000000000000
736000000000000000000;35305000000000000;300000000000000000;27500000000000000000;4760000000000000000;12960000000000000000;4640000000000000000;402000000000000000;-1221900000000000000
632000000000000000000;21898000000000000;300000000000000000;7440000000000000000;1560000000000000000;4100000000000000000;1650000000000000000;401800000000000000;-1222100000000000000
649000000000000000000;19727000000000000;190000000000000000;31820000000000000000;6300000000000000000;17410000000000000000;6420000000000000000;401700000000000000;-1222500000000000000
551000000000000000000;20350000000000000;190000000000000000;25000000000000000000;5090000000000000000;12930000000000000000;4940000000000000000;401600000000000000;-1222400000000000000
647000000000000000000;22250000000000000;210000000000000000;14010000000000000000;3310000000000000000;6510000000000000000;2990000000000000000;401700000000000000;-1222300000000000000
516000000000000000000;17870000000000000;140000000000000000;22970000000000000000;5730000000000000000;16370000000000000000;5510000000000000000;401500000000000000;-1222300000000000000
592000000000000000000;24375000000000000;150000000000000000;16770000000000000000;3460000000000000000;8580000000000000000;3270000000000000000;401500000000000000;-1222500000000000000
590000000000000000000;17708000000000000;240000000000000000;16310000000000000000;3400000000000000000;10420000000000000000;3330000000000000000;401100000000000000;-1221700000000000000
550000000000000000000;19773000000000000;210000000000000000;15480000000000000000;2900000000000000000;7440000000000000000;2650000000000000000;400700000000000000;-1221900000000000000
682000000000000000000;22500000000000000;300000000000000000;19520000000000000000;3970000000000000000;9610000000000000000;3330000000000000000;400200000000000000;-1221800000000000000
444000000000000000000;14923000000000000;310000000000000000;20530000000000000000;4650000000000000000;11930000000000000000;4470000000000000000;400700000000000000;-1221400000000000000
633000000000000000000;21250000000000000;210000000000000000;9160000000000000000;1940000000000000000;4510000000000000000;1780000000000000000;400100000000000000;-1221300000000000000
584000000000000000000;17566000000000000;250000000000000000;25160000000000000000;5430000000000000000;12660000000000000000;4940000000000000000;400300000000000000;-1221000000000000000
684000000000000000000;23043000000000000;320000000000000000;14350000000000000000;2770000000000000000;6900000000000000000;2540000000000000000;400200000000000000;-1220600000000000000
582000000000000000000;17125000000000000;270000000000000000;8520000000000000000;1760000000000000000;4640000000000000000;1480000000000000000;399400000000000000;-1220000000000000000
917000000000000000000;26250000000000000;270000000000000000;10650000000000000000;2140000000000000000;5080000000000000000;1980000000000000000;398200000000000000;-1221100000000000000
772000000000000000000;23929000000000000;160000000000000000;40060000000000000000;7970000000000000000;20280000000000000000;7520000000000000000;399100000000000000;-1221200000000000000
608000000000000000000;19038000000000000;160000000000000000;15660000000000000000;3060000000000000000;6520000000000000000;2870000000000000000;399200000000000000;-1221700000000000000
574000000000000000000;22292000000000000;320000000000000000;23520000000000000000;4770000000000000000;13160000000000000000;4470000000000000000;399400000000000000;-1221700000000000000
627000000000000000000;31319000000000000;270000000000000000;10790000000000000000;2220000000000000000;6250000000000000000;1970000000000000000;399700000000000000;-1221400000000000000
864000000000000000000;22070000000000000;210000000000000000;20870000000000000000;3820000000000000000;8880000000000000000;3610000000000000000;399500000000000000;-1222300000000000000
544000000000000000000;19191000000000000;90000000000000000;12960000000000000000;2870000000000000000;7680000000000000000;2600000000000000000;399300000000000000;-1222000000000000000
798000000000000000000;18375000000000000;210000000000000000;17300000000000000000;3500000000000000000;9820000000000000000;3220000000000000000;398600000000000000;-1222300000000000000
542000000000000000000;10230000000000000;200000000000000000;25630000000000000000;6580000000000000000;13630000000000000000;6110000000000000000;399200000000000000;-1221900000000000000
595000000000000000000;21759000000000000;350000000000000000;13870000000000000000;2720000000000000000;6100000000000000000;2370000000000000000;399300000000000000;-1221800000000000000
535000000000000000000;18571000000000000;390000000000000000;24670000000000000000;5290000000000000000;14330000000000000000;5020000000000000000;399100000000000000;-1221900000000000000
904000000000000000000;36310000000000000;320000000000000000;8170000000000000000;2060000000000000000;2240000000000000000;890000000000000000;411500000000000000;-1226800000000000000
889000000000000000000;27083000000000000;160000000000000000;20500000000000000000;4710000000000000000;5880000000000000000;1950000000000000000;409300000000000000;-1228100000000000000
931000000000000000000;32891000000000000;290000000000000000;16370000000000000000;2970000000000000000;7530000000000000000;2700000000000000000;407700000000000000;-1229600000000000000
912000000000000000000;23667000000000000;200000000000000000;37580000000000000000;7980000000000000000;16850000000000000000;7570000000000000000;407800000000000000;-1229300000000000000
1021000000000000000000;23958000000000000;140000000000000000;7120000000000000000;1310000000000000000;2700000000000000000;900000000000000000;407600000000000000;-1228900000000000000
717000000000000000000;21250000000000000;170000000000000000;38510000000000000000;8180000000000000000;13520000000000000000;5600000000000000000;407500000000000000;-1227900000000000000
813000000000000000000;17393000000000000;120000000000000000;13500000000000000000;3000000000000000000;4230000000000000000;1720000000000000000;405600000000000000;-1228600000000000000
942000000000000000000;20268000000000000;170000000000000000;14980000000000000000;3310000000000000000;5740000000000000000;2420000000000000000;406700000000000000;-1229500000000000000
888000000000000000000;24792000000000000;260000000000000000;22310000000000000000;4210000000000000000;9870000000000000000;3640000000000000000;407100000000000000;-1229500000000000000
660000000000000000000;11250000000000000;230000000000000000;1410000000000000000;590000000000000000;470000000000000000;230000000000000000;409900000000000000;-1233500000000000000
750000000000000000000;22115000000000000;200000000000000000;26800000000000000000;5990000000000000000;9180000000000000000;3450000000000000000;408800000000000000;-1235300000000000000
792000000000000000000;19107000000000000;150000000000000000;6190000000000000000;1600000000000000000;2870000000000000000;1040000000000000000;407900000000000000;-1234800000000000000
792000000000000000000;16250000000000000;250000000000000000;7670000000000000000;2060000000000000000;3010000000000000000;1210000000000000000;407700000000000000;-1232800000000000000
847000000000000000000;18933000000000000;180000000000000000;16500000000000000000;3770000000000000000;6750000000000000000;2820000000000000000;408500000000000000;-1231300000000000000
550000000000000000000;17875000000000000;170000000000000000;7690000000000000000;2050000000000000000;3010000000000000000;1260000000000000000;406100000000000000;-1234100000000000000
650000000000000000000;11602000000000000;230000000000000000;7080000000000000000;2020000000000000000;3160000000000000000;1360000000000000000;406000000000000000;-1231100000000000000
737000000000000000000;17262000000000000;180000000000000000;14510000000000000000;2780000000000000000;6950000000000000000;2540000000000000000;405800000000000000;-1231800000000000000
496000000000000000000;19034000000000000;270000000000000000;15730000000000000000;3610000000000000000;8470000000000000000;3300000000000000000;405400000000000000;-1232200000000000000
